"","id","countryCode","establishmentMeans","occurrenceRemarks","location"
"14095",101448,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-RJ-BR-ES-BR-GO-BR-MS-BR-SP-BR-MG-BR-PR-BR-BA"
"14096",84795,"BR","NATIVA","Não endemica/Amazônia","BR-PA"
"14097",30487,"BR","NATIVA","Não endemica/Cerrado","BR-MT"
"14098",30481,"BR","NATIVA","Endemica/Cerrado","BR-MG-BR-BA-BR-GO"
"14099",8920,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-PA-BR-SC-BR-SP-BR-RS-BR-PR-BR-AP-BR-AM-BR-AC-BR-MT-BR-MS"
"14100",8926,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-PR-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PE-BR-MA-BR-BA-BR-TO-BR-AM-BR-AC-BR-MT-BR-GO"
"14101",84794,"BR","NATIVA","Não endemica/Amazônia","BR-AP"
"14102",84799,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-AM"
"14103",132223,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES"
"14104",101424,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"14105",101446,"BR","NATIVA","Endemica/Amazônia","BR-PA-BR-AM"
"14106",30488,"BR","NATIVA","Endemica/Cerrado","BR-MT"
"14107",8918,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-ES-BR-SP-BR-MG-BR-BA-BR-GO-BR-DF"
"14108",101540,"BR","NATIVA","Não endemica/Amazônia","BR-MA-BR-RO-BR-PA-BR-AP-BR-AC-BR-MT"
"14109",8919,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-MG-BR-ES-BR-BA-BR-RO-BR-PA-BR-AM-BR-AC-BR-MT-BR-MS-BR-GO-BR-DF"
"14110",84813,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"14111",23517,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"14112",101456,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-MT"
"14113",101493,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"14114",84817,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"14115",101490,"BR","NATIVA","Endemica/Amazônia","BR-RO-BR-AM"
"14116",84821,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AP"
"14117",84825,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"14118",101491,"BR","NATIVA","Endemica/Amazônia","BR-PA"
"14119",84826,"BR","NATIVA","Não endemica/Amazônia","BR-MT"
"14120",19474,"BR","NATIVA","Endemica/Caatinga","BR-BA"
"14121",84828,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM"
"14122",84829,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"14123",23518,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AM-BR-AC"
"14124",84830,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"14125",101447,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"14126",8927,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-ES-BR-BA"
"14127",8929,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR"
"14128",8928,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-SP-BR-RJ-BR-BA"
"14129",109167,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"14130",101450,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-MT"
"14131",8930,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG-BR-SP-BR-RJ"
"14132",101451,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"14133",19475,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-BA"
"14134",101429,"BR","NATIVA","Endemica/Cerrado","BR-GO"
"14135",101431,"BR","NATIVA","Endemica/Cerrado","BR-GO"
"14136",79241,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"14137",19476,"BR","NATIVA","Endemica/Cerrado","BR-GO-BR-BA"
"14138",8934,"BR","NATIVA","Endemica/Mata Atlântica","BR-SC"
"14139",30492,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"14140",84839,"BR","NATIVA","/Amazônia","BR-AM"
"14141",19489,"BR","NATIVA","Endemica/Cerrado","BR-PI"
"14142",30486,"BR","NATIVA","Endemica/Cerrado","BR-GO-BR-MT"
"14143",102517,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-PR-BR-MS"
"14144",84800,"BR","NATIVA","/Amazônia","BR-RO-BR-AM"
"14145",19467,"BR","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-PE-BR-PB-BR-BA"
"14146",19462,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-ES-BR-PE-BR-BA"
"14147",119908,"BR","CULTIVADA","Não endemica/","NA"
"14148",102464,"BR","NATIVA","Endemica/Pantanal","BR-MS-BR-MT"
"14149",30513,"BR","NATIVA","Endemica/Cerrado-Endemica/Pantanal","BR-GO-BR-MT-BR-BA-BR-TO-BR-SP-BR-PR-BR-MG-BR-MS-BR-DF"
"14150",84804,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AM"
"14151",23510,"BR","NATIVA","Endemica/Amazônia","BR-RR-BR-AM-BR-PA-BR-AC"
"14152",23511,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-AM-BR-AC"
"14153",84832,"BR","NATIVA","Endemica/Amazônia","BR-RO-BR-AM"
"14154",84843,"BR","NATIVA","Não endemica/Amazônia","BR-AP-BR-AM"
"14155",25720,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-TO-BR-ES-BR-BA-BR-SP-BR-MG-BR-PR-BR-MT-BR-MS-BR-GO-BR-DF"
"14156",84844,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Pantanal","BR-PA-BR-AM-BR-MT-BR-MS"
"14157",19487,"BR","NATIVA","Não endemica/Amazônia","BR-MA-BR-PA-BR-AM-BR-AC"
"14158",19488,"BR","NATIVA","Endemica/Cerrado","BR-BA"
"14159",23520,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-AC"
"14160",25724,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Pantanal","BR-GO-BR-DF-BR-MG-BR-SE-BR-BA-BR-MS"
"14161",8955,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA-BR-MG"
"14162",84845,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-MT-BR-GO-BR-PA-BR-AP"
"14163",8956,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"14164",8948,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP"
"14165",8947,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-RS-BR-PR"
"14166",30494,"BR","NATIVA","Endemica/Cerrado","BR-MG-BR-BA-BR-GO"
"14167",30512,"BR","NATIVA","Não endemica/Cerrado","BR-MG"
"14168",101432,"BR","NATIVA","Endemica/Cerrado","BR-GO"
"14169",30493,"BR","NATIVA","Não endemica/Cerrado","BR-GO-BR-TO-BR-MT-BR-MS"
"14170",101433,"BR","NATIVA","Endemica/Cerrado","BR-GO"
"14171",8935,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-BA-BR-AL"
"14172",30498,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"14173",30497,"BR","NATIVA","Endemica/Cerrado","BR-GO-BR-DF-BR-MG"
"14174",8936,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-PI-BR-MA-BR-CE-BR-BA"
"14175",30499,"BR","NATIVA","Não endemica/Cerrado","BR-MT-BR-MS-BR-GO-BR-DF"
"14176",101434,"BR","NATIVA","Endemica/Cerrado","BR-MG-BR-GO"
"14177",19477,"BR","NATIVA","Endemica/Caatinga","BR-BA"
"14178",30500,"BR","NATIVA","Endemica/Cerrado","BR-MT"
"14179",30501,"BR","NATIVA","Endemica/Cerrado","BR-MT-BR-MS"
"14180",19478,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-TO-BR-MG-BR-BA"
"14181",8938,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"14182",19479,"BR","NATIVA","Endemica/Cerrado","BR-MG-BR-BA"
"14183",30504,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA-BR-MS"
"14184",19485,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-PE-BR-BA-BR-MS-BR-GO"
"14185",84837,"BR","NATIVA","Não endemica/Amazônia","BR-RR"
"14186",8941,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"14187",19486,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-MA-BR-CE-BR-PA-BR-AP"
"14188",8950,"BR","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-MG-BR-BA"
"14189",8957,"BR","NATIVA","Não endemica/Mata Atlântica","BR-PR-BR-RS"
"14190",102473,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"14191",8959,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"14192",23521,"BR","NATIVA","Não endemica/Amazônia","BR-AM-BR-AC"
"14193",84850,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA"
"14194",19490,"BR","NATIVA","Endemica/Amazônia-Endemica/Cerrado","BR-PI-BR-MA-BR-PA-BR-MT-BR-GO"
"14195",23522,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AP-BR-AM-BR-AC"
"14196",19492,"BR","NATIVA","Não endemica/Amazônia","BR-MA-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC"
"14197",23523,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"14198",84852,"BR","NATIVA","Endemica/Amazônia","BR-RO-BR-MT"
"14199",8968,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-AL-BR-PE-BR-BA"
"14200",23525,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"14201",19495,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-BA"
"14202",25726,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-SP-BR-MG-BR-BA"
"14203",84856,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"14204",84858,"BR","NATIVA","Não endemica/Amazônia","BR-AM-BR-RR"
"14205",84860,"BR","NATIVA","Não endemica/Amazônia","BR-AC-BR-AM"
"14206",19499,"BR","NATIVA","Endemica/Amazônia","BR-PA-BR-MA-BR-AM"
"14207",94204,"BR",NA,NA,"NA"
"14208",8954,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES"
"14209",8958,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES"
"14210",95562,"BR",NA,"/Amazônia-/Caatinga-/Cerrado-/Mata Atlântica-/Pampa","BR-PR-BR-SP-BR-PE-BR-PB-BR-CE-BR-RO-BR-AM-BR-RN-BR-BA-BR-RS-BR-PA"
"14211",8960,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-BA-BR-AL-BR-GO-BR-RJ-BR-ES-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE"
"14212",8962,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-ES-BR-BA"
"14213",8964,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG-BR-ES-BR-BA"
"14214",79242,"BR","NATIVA","Endemica/Amazônia","BR-PA-BR-AP-BR-AM"
"14215",84831,"BR","NATIVA","Endemica/Amazônia","BR-PA"
"14216",25721,"BR","NATIVA","Endemica/Cerrado","BR-TO-BR-SP-BR-MG-BR-GO-BR-DF"
"14217",101428,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"14218",19482,"BR","NATIVA","Endemica/Cerrado","BR-MA"
"14219",8949,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"14220",28458,"BR","NATIVA","Endemica/Cerrado","BR-GO"
"14221",19501,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-ES-BR-SP-BR-MG-BR-BA"
"14222",137722,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP"
"14223",25727,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA-BR-TO-BR-GO"
"14224",101541,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AP-BR-AM"
"14225",19502,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-TO-BR-ES-BR-MS-BR-MG-BR-BA-BR-MT-BR-GO-BR-DF"
"14226",30514,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"14227",84866,"BR","NATIVA","Não endemica/Amazônia","BR-AL-BR-RR-BR-PA-BR-AP-BR-AM"
"14228",109075,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"14229",30519,"BR","NATIVA","Endemica/Cerrado","BR-GO-BR-MS-BR-BA"
"14230",109171,"BR","NATIVA","/Mata Atlântica","BR-BA-BR-SP-BR-SC-BR-RS"
"14231",30516,"BR","NATIVA","Endemica/Cerrado","BR-SP-BR-MG-BR-PR"
"14232",94205,"BR",NA,NA,"BR-SP-BR-RJ-BR-MG-BR-PE-BR-PB"
"14233",84867,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"14234",9003,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG"
"14235",8975,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"14236",8991,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP"
"14237",8984,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-RJ-BR-MG"
"14238",8985,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG"
"14239",8989,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG"
"14240",8995,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-MA"
"14241",106930,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ"
"14242",9001,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-SC-BR-RS-BR-PR"
"14243",108460,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG"
"14244",106936,"BR","NATIVA","Não endemica/Mata Atlântica","BR-RS-BR-PR"
"14245",108353,"BR","NATIVA","Não endemica/Mata Atlântica","BR-RS"
"14246",108439,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"14247",25731,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA"
"14248",25733,"BR","NATIVA","Endemica/Caatinga","BR-BA"
"14249",108352,"BR","NATIVA","Não endemica/Pantanal","BR-MT"
"14250",106866,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"14251",8981,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"14252",106932,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"14253",8978,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG"
"14254",79245,"BR","NATIVA","Endemica/Cerrado","BR-GO-BR-DF"
"14255",85017,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"14256",9031,"BR","NATIVA","Endemica/Mata Atlântica","BR-SC"
"14257",9010,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-MG-BR-ES-BR-PR"
"14258",32852,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"14259",84999,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT-BR-MS-BR-GO"
"14260",9022,"BR","NATIVA","Endemica/Mata Atlântica-Endemica/Pampa","BR-SP-BR-SC-BR-RS-BR-PR"
"14261",85000,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA"
"14262",9021,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa","BR-SP-BR-RS-BR-PR"
"14263",85002,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM-BR-MT"
"14264",32868,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica-Endemica/Pantanal","BR-GO-BR-MS-BR-SP-BR-MT"
"14265",9019,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"14266",79724,"BR","NATIVA","Endemica/Cerrado","BR-BA"
"14267",32873,"BR","NATIVA","Não endemica/Cerrado","BR-MG"
"14268",9026,"BR","NATIVA","Endemica/Mata Atlântica","BR-PR"
"14269",79725,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"14270",106099,"BR","NATIVA","Não endemica/Cerrado","BR-MT"
"14271",84992,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AP-BR-AM"
"14272",23537,"BR","NATIVA","Não endemica/Amazônia","BR-AM-BR-AC"
"14273",21188,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"14274",106094,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-ES"
"14275",84995,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"14276",84996,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AM"
"14277",9020,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-ES-BR-BA-BR-RJ-BR-MG"
"14278",32853,"BR","NATIVA","Não endemica/Cerrado","BR-MT-BR-GO-BR-MG"
"14279",32857,"BR","NATIVA","Endemica/Cerrado","BR-GO"
"14280",32872,"BR","NATIVA","Endemica/Cerrado","BR-MG-BR-GO-BR-DF"
"14281",84998,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-TO-BR-RR-BR-RO-BR-PA-BR-AM-BR-MT-BR-MS-BR-GO"
"14282",32848,"BR","NATIVA","Endemica/Cerrado","BR-GO"
"14283",32870,"BR","NATIVA","Não endemica/Cerrado","BR-MG-BR-GO"
"14284",9023,"BR","NATIVA","Endemica/Mata Atlântica","BR-PR-BR-SC"
"14285",32860,"BR","NATIVA","Endemica/Cerrado","BR-GO-BR-DF"
"14286",32869,"BR","NATIVA","Endemica/Cerrado","BR-MT"
"14287",32863,"BR","NATIVA","Endemica/Cerrado","BR-MT"
"14288",32864,"BR","NATIVA","Endemica/Cerrado","BR-GO-BR-DF"
"14289",32865,"BR","NATIVA","Endemica/Cerrado","BR-GO"
"14290",25736,"BR","NATIVA","Endemica/Caatinga","BR-CE"
"14291",85003,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"14292",103912,"BR","NATIVA","Não endemica/Cerrado","BR-RS-BR-MS-BR-MT"
"14293",85004,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Pantanal","BR-RR-BR-PA-BR-AM-BR-MT-BR-MS"
"14294",9024,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MG"
"14295",106095,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"14296",103918,"BR","NATIVA","Não endemica/Amazônia","BR-MT"
"14297",108351,"BR","NATIVA","Não endemica/Pantanal","BR-MT"
"14298",23541,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-RR-BR-AM-BR-AC-BR-MT"
"14299",85001,"BR","NATIVA","Endemica/Cerrado","BR-MA-BR-TO-BR-MT-BR-MS-BR-GO-BR-DF"
"14300",84991,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM-BR-AC"
"14301",106096,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"14302",9038,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG-BR-ES-BR-PE-BR-PB-BR-BA"
"14303",25738,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"14304",84894,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT"
"14305",9036,"BR","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA-BR-MT-BR-MS-BR-GO-BR-DF"
"14306",26499,"BR","NATIVA","Endemica/Cerrado","BR-GO"
"14307",25747,"BR","NATIVA","Endemica/Caatinga","BR-BA"
"14308",25746,"BR","NATIVA","Endemica/Caatinga","BR-BA"
"14309",25743,"BR","NATIVA","Endemica/Caatinga","BR-BA"
"14310",9060,"BR","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-MG-BR-PR-BR-BA"
"14311",30525,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Pantanal","BR-MS"
"14312",9061,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MG-BR-MS-BR-GO"
"14313",25741,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"14314",9051,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-MA-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT"
"14315",84893,"BR","NATIVA","Endemica/Amazônia","BR-PA-BR-AP"
"14316",78006,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM"
"14317",9050,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"14318",9052,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-PE-BR-BA-BR-AL"
"14319",25740,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA-BR-AL"
"14320",9053,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ"
"14321",104196,"BR","NATIVA","Não endemica/Cerrado","BR-MS"
"14322",85020,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"14323",85019,"BR","NATIVA","Não endemica/Amazônia","BR-AC-BR-AM"
"14324",23563,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM-BR-AC"
"14325",23553,"BR","NATIVA","Não endemica/Amazônia","BR-AM-BR-AC"
"14326",9095,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-SP-BR-RJ-BR-MG-BR-PR-BR-MA-BR-CE-BR-BA-BR-PA-BR-MT-BR-MS-BR-GO-BR-DF"
"14327",9094,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-BA-BR-GO-BR-DF"
"14328",85072,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"14329",9097,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-AP-BR-MT-BR-MS-BR-GO-BR-DF-BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PI"
"14330",32929,"BR","NATIVA","Endemica/Cerrado","BR-GO-BR-DF"
"14331",85073,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"14332",105847,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Pantanal","BR-MS"
"14333",137721,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-RS-BR-MG-BR-SP-BR-RJ"
"14334",9086,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-BA"
"14335",109078,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Pampa-Não endemica/Pantanal","BR-RS-BR-MS"
"14336",19514,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-PI-BR-CE-BR-BA"
"14337",9040,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Pantanal","BR-SP-BR-MG-BR-CE-BR-RO-BR-MT-BR-MS-BR-GO-BR-DF"
"14338",109087,"BR","NATIVA","Não endemica/Pampa","BR-RS"
"14339",109111,"BR","NATIVA","Não endemica/Pampa","BR-RS"
"14340",30524,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Pantanal","BR-MT-BR-MS-BR-GO"
"14341",21273,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-MA-BR-BA-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM"
"14342",32884,"BR","NATIVA","Endemica/Cerrado","BR-MT"
"14343",9043,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-SP-BR-MG-BR-SC-BR-RS-BR-PR-BR-MA-BR-BA-BR-RR-BR-AC-BR-MT-BR-MS-BR-GO"
"14344",32878,"BR","NATIVA","Endemica/Cerrado","BR-TO-BR-MT"
"14345",9044,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-SE-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-PA-BR-AM-BR-MT-BR-MS-BR-GO"
"14346",9045,"BR","NATIVA","Não endemica/Mata Atlântica","BR-MG-BR-SP-BR-RJ"
"14347",9083,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-PI-BR-PB-BR-MA-BR-BA-BR-AL-BR-TO-BR-RO-BR-PA-BR-AP-BR-AM-BR-MT-BR-MS"
"14348",19522,"BR","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado","BR-SE-BR-PE-BR-BA-BR-AL"
"14349",19523,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL"
"14350",19526,"BR","NATIVA","Endemica/Cerrado","BR-MG-BR-GO"
"14351",30531,"BR","NATIVA","Endemica/Cerrado","BR-MG-BR-GO-BR-DF"
"14352",30542,"BR","NATIVA","Endemica/Cerrado","BR-GO-BR-DF"
"14353",30539,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"14354",30544,"BR","NATIVA","Endemica/Cerrado","BR-TO"
"14355",30534,"BR","NATIVA","Endemica/Amazônia-Endemica/Cerrado","BR-BA-BR-TO-BR-PA-BR-MT"
"14356",32876,"BR","NATIVA","Endemica/Cerrado","BR-GO-BR-DF"
"14357",106097,"BR","NATIVA","Não endemica/Mata Atlântica","BR-RS"
"14358",9076,"BR","NATIVA","Endemica/Caatinga","BR-SE-BR-PE-BR-BA"
"14359",32867,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-MG-BR-SP-BR-SC-BR-PR-BR-BA-BR-MT-BR-MS-BR-GO"
"14360",30527,"BR","NATIVA","Endemica/Cerrado","BR-GO-BR-DF"
"14361",30528,"BR","NATIVA","Endemica/Cerrado","BR-GO"
"14362",85064,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-ES-BR-RJ-BR-PE-BR-MA-BR-AL-BR-RR-BR-RO-BR-PA-BR-AM-BR-MT"
"14363",103458,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP"
"14364",19519,"BR","NATIVA","Endemica/Caatinga","BR-CE-BR-BA"
